Name,shift,tR1,tR2
2-Hexanone,3.4,220.16880672121295,1.363360078562977
Pentanol,3.4,251.2141945537617,1.1129739475430636
4-Methyl-2-pentanone,3.4,271.3336119897123,1.0627092809464174
Heptanol,3.4,556.5625447004938,1.3034029332008263
Propiophenone,3.4,903.7538195275172,1.977005284977488
1-Nonanol,3.4,919.2629838837443,1.3304397445816236
1-Decanol,3.4,1098.9930614462428,1.3115069264109893
2-Undecanone,3.4,1122.8375484395249,1.3732868992788199
Valerophenone,3.4,1228.6620798573933,1.8298243048389684
1-Undecanol,3.4,1264.2085792899597,1.3031365621600146
Hexanophenone,3.4,1392.2448187078382,1.7782588302459723
1-Dodecanol,3.4,1423.8987086503646,1.28387314663976
2-Hexanone,3.5,220.2431246183336,1.2634216556028677
Pentanol,3.5,251.37644967872663,1.0128910494930092
4-Methyl-2-pentanone,3.5,271.4760780475982,0.9626632515700475
Heptanol,3.5,556.6712483061377,1.2033865907623578
Propiophenone,3.5,903.8105001226509,1.877187910029045
1-Nonanol,3.5,919.369535556367,1.2304253329768735
1-Decanol,3.5,1099.1209876095043,1.211450932061848
2-Undecanone,3.5,1122.9769722223127,1.2731993958873018
Valerophenone,3.5,1228.7665288233525,1.7298098168439149
1-Undecanol,3.5,1264.2659957611995,1.2032200760085145
Hexanophenone,3.5,1392.3080060735651,1.6783860428443194
1-Dodecanol,3.5,1423.941658582437,1.1839785777364669
2-Hexanone,3.6,220.34087034503298,1.163428631031156
Pentanol,3.6,251.5148985468153,0.9128394961862074
4-Methyl-2-pentanone,3.6,271.5959700963457,0.8626413618308594
Heptanol,3.6,556.792393561335,1.1033452068960943
Propiophenone,3.6,903.8623569674971,1.7773912690920903
1-Nonanol,3.6,919.466046228692,1.1304314594009202
1-Decanol,3.6,1099.2393223071444,1.1114138191469891
2-Undecanone,3.6,1123.1072822775482,1.173131822270156
Valerophenone,3.6,1228.8796165092733,1.629763910508628
1-Undecanol,3.6,1264.3303897666217,1.1032900991281698
Hexanophenone,3.6,1392.3776407919636,1.5784913178670488
1-Dodecanol,3.6,1423.9827257347617,1.0840876144773341
2-Hexanone,3.7,220.53772205890155,1.0632046351953512
Pentanol,3.7,251.6820176635615,0.8127499451813367
4-Methyl-2-pentanone,3.7,271.73999960824324,0.7625935273736125
Heptanol,3.7,557.0264099101372,1.0030772573231943
Propiophenone,3.7,903.9449862732961,1.6774640313063605
1-Nonanol,3.7,919.6101376307531,1.0303398673279769
1-Decanol,3.7,1099.4189286255855,1.0112552995525015
2-Undecanone,3.7,1123.3071546914532,1.07291088074825
Valerophenone,3.7,1229.0950320060751,1.5293469513059923
1-Undecanol,3.7,1264.4587484760611,1.003236100734683
Hexanophenone,3.7,1392.5145414608012,1.478367020109144
1-Dodecanol,3.7,1424.0517400409262,0.9841450688460063
2-Hexanone,3.8,220.7065375548248,0.9630456850786525
Pentanol,3.8,251.76508381170822,0.7127714425224634
4-Methyl-2-pentanone,3.8,271.8094315978543,0.6626256746512277
Heptanol,3.8,557.1788447678362,0.90297275951429
Propiophenone,3.8,903.9896338632163,1.5776987191910605
1-Nonanol,3.8,919.681093394114,0.9303983691082427
1-Decanol,3.8,1099.510319947298,0.9112713507015752
2-Undecanone,3.8,1123.4102605054218,0.9729029660950633
Valerophenone,3.8,1229.2297936241007,1.4292220314381854
1-Undecanol,3.8,1264.5461884786603,0.9032614238543641
Hexanophenone,3.8,1392.6051977403272,1.3784005288079442
1-Dodecanol,3.8,1424.0943692279504,0.8842515103025034
2-Hexanone,3.9,220.9054666654903,0.8628162830042169
Pentanol,3.9,251.83008019659155,0.6128168140054353
4-Methyl-2-pentanone,3.9,271.8631674445546,0.5626746568448113
Heptanol,3.9,557.3409002794559,0.8028487811840669
Propiophenone,3.9,904.0340055518639,1.4779348802682284
1-Nonanol,3.9,919.7439899648411,0.8304734330563828
1-Decanol,3.9,1099.5921852571084,0.8113062376197703
2-Undecanone,3.9,1123.5032012477125,0.8729173892444065
Valerophenone,3.9,1229.3711426074608,1.3290730022392863
1-Undecanol,3.9,1264.6431649115862,0.8032682139273098
Hexanophenone,3.9,1392.7043595935959,1.278404937416282
